STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_env,Environment indicator,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),AT,Austria,2022,,1.8,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),AT,Austria,2023,,1.8,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BE,Belgium,2005,,1.7,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BE,Belgium,2006,,1.7,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BE,Belgium,2007,,1.7,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BE,Belgium,2008,,1.8,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BE,Belgium,2009,,1.7,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BE,Belgium,2010,,1.8,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BE,Belgium,2011,,1.8,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BE,Belgium,2012,,1.8,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BE,Belgium,2013,,1.9,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BE,Belgium,2014,,1.7,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BE,Belgium,2015,,1.7,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BE,Belgium,2016,,1.8,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BE,Belgium,2017,,1.8,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BE,Belgium,2018,,1.7,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BE,Belgium,2019,,1.8,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BE,Belgium,2020,,1.9,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BE,Belgium,2021,,1.8,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BE,Belgium,2022,,1.5,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BE,Belgium,2023,,1.5,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BG,Bulgaria,2005,,1.4,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BG,Bulgaria,2006,,1.3,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BG,Bulgaria,2007,,1.2,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BG,Bulgaria,2008,,1.7,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BG,Bulgaria,2009,,1.2,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BG,Bulgaria,2010,,1.4,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BG,Bulgaria,2011,,1.4,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BG,Bulgaria,2012,,1.4,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BG,Bulgaria,2013,,1.4,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BG,Bulgaria,2014,,1.5,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BG,Bulgaria,2015,,1.6,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BG,Bulgaria,2016,,1.5,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BG,Bulgaria,2017,,1.7,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BG,Bulgaria,2018,,1.6,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BG,Bulgaria,2019,,1.7,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BG,Bulgaria,2020,,1.7,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BG,Bulgaria,2021,,1.5,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BG,Bulgaria,2022,,1.2,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),BG,Bulgaria,2023,,1.2,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CY,Cyprus,2005,,1.4,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CY,Cyprus,2006,,1.3,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CY,Cyprus,2007,,1.3,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CY,Cyprus,2008,,1.4,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CY,Cyprus,2009,,1.4,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CY,Cyprus,2010,,1.3,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CY,Cyprus,2011,,1.2,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CY,Cyprus,2012,,1.3,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CY,Cyprus,2013,,1.3,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CY,Cyprus,2014,,1.4,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CY,Cyprus,2015,,1.5,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CY,Cyprus,2016,,1.5,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CY,Cyprus,2017,,1.6,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CY,Cyprus,2018,,1.7,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CY,Cyprus,2019,,1.7,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CY,Cyprus,2020,,1.5,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CY,Cyprus,2021,,1.5,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CY,Cyprus,2022,,1.3,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CY,Cyprus,2023,,1.3,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CZ,Czechia,2005,,2.1,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CZ,Czechia,2006,,2,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CZ,Czechia,2007,,1.8,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CZ,Czechia,2008,,1.7,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CZ,Czechia,2009,,1.9,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CZ,Czechia,2010,,1.9,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CZ,Czechia,2011,,1.9,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CZ,Czechia,2012,,1.9,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CZ,Czechia,2013,,1.9,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CZ,Czechia,2014,,2,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CZ,Czechia,2015,,1.9,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CZ,Czechia,2016,,1.9,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CZ,Czechia,2017,,1.8,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CZ,Czechia,2018,,1.8,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CZ,Czechia,2019,,1.8,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CZ,Czechia,2020,,1.8,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CZ,Czechia,2021,,1.9,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CZ,Czechia,2022,,1.5,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),CZ,Czechia,2023,,1.4,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DE,Germany,2005,,1.6,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DE,Germany,2006,,1.6,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DE,Germany,2007,,1.5,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DE,Germany,2008,,1.8,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DE,Germany,2009,,1.9,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DE,Germany,2010,,1.9,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DE,Germany,2011,,1.9,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DE,Germany,2012,,1.8,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DE,Germany,2013,,1.8,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DE,Germany,2014,,1.9,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DE,Germany,2015,,1.9,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DE,Germany,2016,,1.9,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DE,Germany,2017,,2.1,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DE,Germany,2018,,2.2,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DE,Germany,2019,,2.3,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DE,Germany,2020,,2.4,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DE,Germany,2021,,2.7,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DE,Germany,2022,,2.2,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DE,Germany,2023,,2.2,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DK,Denmark,2005,,1.3,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DK,Denmark,2006,,1.3,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DK,Denmark,2007,,1.3,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DK,Denmark,2008,,1,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DK,Denmark,2009,,1.5,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DK,Denmark,2010,,1.5,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DK,Denmark,2011,,1.7,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DK,Denmark,2012,,1.7,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DK,Denmark,2013,,1.7,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DK,Denmark,2014,,1.8,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DK,Denmark,2015,,1.8,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DK,Denmark,2016,,1.9,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DK,Denmark,2017,,1.7,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DK,Denmark,2018,,1.8,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DK,Denmark,2019,,1.7,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DK,Denmark,2020,,1.8,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DK,Denmark,2021,,1.7,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DK,Denmark,2022,,1.6,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),DK,Denmark,2023,,1.6,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),EE,Estonia,2005,,1.6,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),EE,Estonia,2006,,1.5,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),EE,Estonia,2007,,1.4,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),EE,Estonia,2008,,1.8,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),EE,Estonia,2009,,1.8,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),EE,Estonia,2010,,1.9,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),EE,Estonia,2011,,1.9,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),EE,Estonia,2012,,2,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),EE,Estonia,2013,,2,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),EE,Estonia,2014,,2,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),EE,Estonia,2015,,2,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),EE,Estonia,2016,,2,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),EE,Estonia,2017,,2.2,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),EE,Estonia,2018,,2.4,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),EE,Estonia,2019,,2.3,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),EE,Estonia,2020,,2.2,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),EE,Estonia,2021,,2.1,,,,,
dataflow,ESTAT:CEI_CIE012(1.0),Private investment and gross added value related to circular economy sectors,A,Annual,GVA,Gross value added,PC_GDP,Percentage of gross domestic product (GDP),EE,Estonia,2022,,1.9,,,,,
